DDMMYYYY, target, H, L, C, velocity3N, velocity5N, velocity10N, accel3N, accel5N, accel10N, cubic10N, cubic25N, cubic50N,"	mom3N", mom5N, mom10N, closeDevMA3N, closeDevMA5N, closeDevMA10N, linDev3N, linDev5N, linDev10N, quadDev3N, quadDev5N, quadDev10N, cubicDev3N, cubicDev5N, cubicDev10N, apc3N, apc5N, apc10N, priceVarRat3N, priceVarRat5N, priceVarRat10N, deltaPVR3N, deltaPVR5N, deltaPVR10N, atrRat3N, atrRat5N, atrRat10N, deltaATRrat3N, deltaATRrat5N, deltaATRrat10N, bWdith3N, bWdith5N, bWdith10N, deltabWidth3N, deltabWidth5N, deltabWidth10N, MMIFasterN, MMIFastestN," 	deltaMMIFastest3N", deltaMMIFastest5N, deltaMMIFastest10N, HurstMod, HurstFast, HurstFaster, ibsOneN, trendNorm, ctoCNorm, highDistNorm, lowDistNorm, trendDevSlowNorm, trendDevFastNorm, priceVRSNorm, priceVRFNorm, atrRatSlowNorm, atrRatFastNorm, bWidthSlowNorm, bWidthFastNorm, ATRWeek, ATRFast, ATRMod, ATRSlow
14.05.2019,13.949,1.12536,1.12177,1.12296,-0.18666,-0.20548,-0.37311,-0.23593,0.55884,-0.28365,-0.45625,0.22046,0.06987,-0.1203,-0.25978,-0.18343,0.51769,0.45532,0.48384,0.34939,0.35511,0.43361,0.36425,0.01264,0.45198,0.36425,0.01264,0.45198,0.37087,0.53014,0.83323,-0.88217,-0.92764,-1,-0.10051,-0.10635,-0.70164,-0.05601,0.21311,0.39004,-0.43653,-0.55436,0.18905,0.38924,-0.22136,-1,0.11576,-0.16867,-1,-0.33333,0.71429,0.42857,0.4,0.6,0.62873,0.52214,0.54724,-0.61758,-0.46142,0.35239,-0.74819,0.18682,0.24979,0.55587,-0.64447,-0.95227,0.10682,0.72162,1,0.40157,0.00505,0.00515,0.00633,0.00735
15.05.2019,-40.441,1.12635,1.12192,1.12384,-0.14008,-0.09465,-0.29017,-0.1717,0.55649,0.46104,0.15034,0.23281,0.12297,0.24622,-0.0564,-0.20625,0.33633,0.4653,0.52672,0.29693,0.27163,0.36491,0.30359,-0.01841,-0.11701,0.30359,-0.01841,-0.11701,0.66042,0.53826,0.70326,-0.96582,-0.88841,-0.99349,-0.13551,-0.06002,-0.5953,-0.1125,0.14129,0.33909,-0.20704,-0.38491,0.12229,0.01789,-0.04091,-0.95522,0.24187,0.03654,-0.91268,-0.55556,0.42857,-0.14286,0.2,0.2,0.62861,0.52356,0.58025,-0.27226,-0.23797,0.41582,-0.82019,0.10377,0.34302,0.58123,-0.82622,-0.89155,0.10012,0.62595,0.97044,0.06354,0.00496,0.00512,0.00631,0.00735
16.05.2019,-6.696,1.12439,1.11981,1.1213,-0.20823,-0.10262,-0.23906,-0.13293,0.62366,-0.0459,0.24504,0.19241,0.18557,-0.7811,-0.50356,-0.87071,-0.13497,0.03655,0.27377,0.31288,0.25645,0.3221,0.2664,-0.08256,0.2425,0.2664,-0.08256,0.2425,-0.0239,0.22426,0.16267,-0.94868,-0.93625,-0.99512,-0.15758,-0.07088,-0.46387,-0.12175,0.11075,0.31762,-0.67284,-0.32789,0.13751,0.13904,-0.27653,-0.96253,0.08839,-0.00562,-0.7969,-0.55556,0.42857,-0.42857,0,0.2,0.62856,0.52423,0.58237,-0.52135,-0.08886,-0.01843,-0.61206,0.34383,0.10669,0.28485,-1,-0.82523,0.05948,0.6283,0.98913,-0.31937,0.0049,0.00508,0.00628,0.00736
17.05.2019,-50.617,1.12247,1.11779,1.12088,-0.24116,-0.15795,-0.21126,-0.10993,0.46934,0.31655,0.29001,0.1966,0.23615,-0.14735,0.11951,0.15704,-0.07552,-0.10354,0.23379,0.31895,0.2722,0.2977,0.24416,0.00833,-0.0377,0.24416,0.00833,-0.0377,-0.10938,0.35006,0.23804,-0.91251,-0.96291,-0.99929,-0.17333,-0.05593,-0.29985,-0.11528,0.09329,0.29592,-0.3573,-0.07398,-0.14673,0.30028,-0.47253,-0.99248,0.03893,0.24995,-0.59389,-1,0.42857,-0.14286,-0.2,0,0.62856,0.52434,0.50337,0.25062,-0.02867,0.25074,-0.589,0.38363,0.08249,0.23994,-1,-0.68923,0.04182,0.60413,1,-0.94954,0.00487,0.00504,0.00627,0.00735
20.05.2019,-22.428,1.12097,1.11662,1.1177,-0.41406,-0.39416,-0.34574,-0.20345,0.56731,0.27678,0.15536,0.24148,0.20259,-0.51102,-0.96043,0.18075,-0.31891,-0.46037,-0.1111,0.47335,0.45812,0.437,0.33368,-0.00937,0.03245,0.33368,-0.00937,0.03245,-0.56119,-0.26458,0.37137,-0.92806,-0.85881,-1,-0.13188,0.0344,-0.26932,0.06071,0.23124,0.38265,-0.15117,-0.33208,-0.15608,0.24669,0.05896,-1,0.28685,0.2735,-0.56353,-1,0.71429,0.42857,-0.2,0.2,0.60859,0.52429,0.43539,-0.84051,-0.03728,-0.16324,-0.32693,0.68594,-0.2403,-0.20793,-1,-0.67516,0.13283,0.67718,1,-1,0.005,0.00507,0.00628,0.00735
21.05.2019,-11.438,1.11843,1.11506,1.1163,-0.37796,-0.26703,-0.19048,0.02138,0.78619,0.5808,0.45256,0.37557,0.60532,0.07094,-0.29238,-0.4797,-0.28924,-0.5101,-0.26119,0.3327,0.28578,0.25134,0.1144,-0.27508,-0.30095,0.1144,-0.27508,-0.30095,-0.41722,-0.39136,0.16687,-0.86806,-0.75612,-0.96926,-0.10579,0.09348,-0.20277,-0.27757,-0.06172,0.14606,-0.44291,-0.33261,-0.52331,0.43281,0.3345,-0.75169,0.33754,0.52998,-0.3202,-1,1,0.71429,0.2,0.6,0.56547,0.52783,0.36269,-0.27188,-0.12961,0.07594,-0.21109,0.96906,-0.35163,-0.30327,-1,-0.47708,-0.02156,0.36927,1,-1,0.00469,0.00496,0.00624,0.00733
22.05.2019,-5.824,1.11749,1.11442,1.11559,-0.17129,-0.17198,-0.08341,0.21165,0.87753,0.80838,0.80136,0.47575,1,-0.09127,-0.26794,-0.22513,-0.05365,-0.37522,-0.32204,0.13381,0.12159,0.10499,-0.08189,-0.44608,-0.58124,-0.08189,-0.44608,-0.58124,-0.45727,-0.54405,0.02939,-0.95864,-0.84592,-0.92535,-0.18295,0.01855,-0.01259,-0.46874,-0.26609,-0.04603,-0.61814,-0.45621,-0.56464,0.0887,0.11079,-0.51923,-0.05673,0.2431,0.04322,-0.63636,0.71429,0.42857,0.2,0.4,0.52376,0.5415,0.30674,-0.3588,-0.24283,0.1689,-0.15222,0.9757,-0.3907,-0.30683,-1,-0.09993,-0.13292,0.09766,1,-1,0.00446,0.00489,0.00621,0.00732
23.05.2019,-18.973,1.11881,1.1142,1.11523,-0.17135,-0.20263,-0.24462,0.19145,0.90305,0.72754,0.97546,0.40858,1,0.36205,0.21919,-0.19117,0.06135,-0.22116,-0.29981,0.14402,0.14749,0.16068,-0.06059,-0.45307,-0.50453,-0.06059,-0.45307,-0.50453,-0.1439,-0.34257,-0.06082,-0.99909,-0.89911,-0.87978,-0.1981,0.01872,0.10198,-0.34394,-0.20204,-0.02026,-0.66353,-0.36801,-0.52434,-0.72636,-0.08363,-0.32488,-0.65082,0.27619,0.26694,-0.81818,0.14286,-0.42857,-0.2,-0.2,0.49317,0.55622,0.32767,-0.74257,-0.33827,0.21612,-0.12235,0.98909,-0.39466,-0.27612,-0.99777,0.1731,-0.11197,0.12776,1,-0.98525,0.00448,0.00486,0.00618,0.00731
24.05.2019,77.504,1.11803,1.11331,1.11406,-0.21431,-0.21444,-0.33739,0.15994,0.75756,0.80499,0.92555,0.15978,1,0.04341,-0.16226,0.09125,-0.0411,-0.18451,-0.3788,0.18209,0.16989,0.21912,-0.02757,-0.33076,-0.55042,-0.02757,-0.33076,-0.55042,-0.13737,-0.43653,-0.05113,-0.99794,-0.9867,-0.84373,-0.23393,-0.01368,0.12727,-0.24257,-0.13667,0.01211,-0.27372,-0.29075,-0.33883,-0.62181,-0.72681,-0.18117,-0.71446,-0.0342,0.35381,-0.81818,0.14286,-0.71429,-0.2,-0.4,0.47491,0.62728,0.31491,-0.89958,-0.4223,0.10663,-0.02513,1,-0.48014,-0.34438,-0.98888,0.35038,-0.06838,0.14628,1,-0.91269,0.00452,0.00486,0.00617,0.0073
27.05.2019,12.834,1.12056,1.1107,1.11886,-0.70774,-0.76467,-0.92046,-0.39795,-0.13658,0.51504,0.25639,-0.28693,0.38691,0.70363,0.98628,0.12232,0.76317,0.54788,0.22053,0.67842,0.69453,0.74314,0.51226,0.52087,-0.04793,0.51226,0.52087,-0.04793,0.46115,0.37833,0.0054,-0.98934,-1,-0.85306,-0.17356,-0.08761,0.16016,0.65422,0.66198,0.68865,0.69092,0.3254,-0.09102,-0.27566,-1,-0.20023,-0.17592,-1,0.54013,-0.45455,0.14286,-0.42857,-0.4,-0.6,0.46634,0.7274,0.25341,0.72801,-0.45601,0.91238,-0.42271,0.29751,0.03257,0.26427,-1,0.58613,0.46813,0.91025,1,-1,0.00528,0.00507,0.00619,0.00731
28.05.2019,-16.104,1.12152,1.11782,1.11965,-0.42399,-0.50439,-0.71613,-0.24994,0.55575,0.60865,0.43177,-0.82415,0.49063,0.15868,0.22619,0.05273,0.64049,0.58583,0.33777,0.48379,0.5129,0.59071,0.37732,0.02171,-0.18661,0.37732,0.02171,-0.18661,0.59539,0.61754,0.05007,-0.82846,-0.8906,-0.90783,-0.051,-0.08327,0.138,0.2651,0.41628,0.53837,0.23525,0.36947,-0.03186,0.52562,0.16663,-0.40899,1,-0.12777,0.50199,0,0.42857,0.42857,-0.4,-0.2,0.46392,0.76732,0.20002,-0.08252,-0.36549,0.37107,-0.64828,0.22318,0.13107,0.3453,-1,0.36341,0.35283,0.74217,0.99691,-1,0.00506,0.00503,0.00616,0.00731
29.05.2019,-54.835,1.11996,1.11755,1.11867,-0.17466,-0.15544,-0.37614,0.02868,0.39011,0.67197,0.43894,-0.83461,0.70968,0.0391,-0.09761,-0.2745,0.08697,0.35247,0.29689,0.22817,0.21085,0.3035,0.10707,-0.00486,-0.37557,0.10707,-0.00486,-0.37557,0.63242,0.60923,-0.08099,-0.9096,-0.86873,-0.98322,-0.10108,-0.02055,0.08514,-0.19472,0.04522,0.26788,-0.26232,0.21401,-0.19855,0.32702,0.23235,-0.83781,0.77313,0.08516,0.2113,-0.2,0.42857,0.42857,-0.2,0,0.46465,0.798,0.3801,-0.15519,-0.22713,0.13283,-0.5787,0.3154,0.04661,0.19588,-1,-0.23543,0.20604,0.36434,0.96423,-1,0.00468,0.00494,0.00609,0.00729
30.05.2019,-36.416,1.11984,1.11521,1.11536,-0.31753,-0.19498,-0.35273,0.03349,0.52497,-0.06836,0.22707,-0.17168,0.59894,-1,-0.45045,-0.11931,-0.41826,-0.21577,-0.00888,0.29686,0.22704,0.28992,0.10221,-0.10065,0.19948,0.10221,-0.10065,0.19948,-0.25919,0.33895,-0.10869,-0.93321,-0.89567,-1,-0.12069,-0.00598,0.06552,-0.13301,0.0789,0.31145,-1,0.09594,-0.14916,0.23358,0.13675,-1,0.44418,0.13134,0.0425,0,0.14286,0.14286,0,-0.2,0.46648,0.83408,0.60508,-1,-0.16876,-0.18163,-0.46226,0.62808,-0.26737,-0.19079,-1,-0.49934,0.28586,0.36433,0.94376,-1,0.00467,0.00493,0.00604,0.00729
31.05.2019,18.777,1.11594,1.11243,1.11317,-0.31261,-0.19916,-0.23323,0.16792,0.8301,-1,0.50823,0.05242,0.62635,-0.36689,-0.19995,-0.2684,-0.44842,-0.58415,-0.14502,0.22877,0.15804,0.16388,-0.03592,-0.38723,1,-0.03592,-0.38723,1,-0.56792,0.27958,-0.18567,-0.79185,-0.81179,-0.99372,-0.13258,0.09059,0.22216,-0.28431,-0.07606,0.15791,-0.78942,-0.13219,-0.24927,0.56537,0.35821,-0.96948,0.09284,0.77308,0.08063,0,0.14286,-0.14286,0,-0.2,0.47517,0.78597,0.68669,-0.60647,-0.22503,0.01306,-0.2853,0.72054,-0.32221,-0.33182,-0.95868,-0.5613,0.19308,0.15732,0.86401,-0.8361,0.0045,0.00489,0.00601,0.00728
03.06.2019,50.311,1.11483,1.1116,1.11429,-0.1862,-0.15895,-0.10063,0.2882,0.99099,0.28196,0.44643,0.08818,0.78014,0.28323,-0.58825,0.62601,0.18279,-0.23868,0.0244,0.0823,0.07072,0.05211,-0.17261,-0.59756,-0.16972,-0.17261,-0.59756,-0.16972,-0.33738,-0.10051,0.1626,-0.85312,-0.67704,-0.96439,-0.12049,0.18486,0.24703,-0.30111,-0.10668,0.08734,-0.45541,-1,-0.43036,0.44952,0.56587,-0.77057,0.15477,1,0.22404,-0.4,0.14286,-0.14286,0,-0.4,0.5099,0.59952,0.72645,0.76511,-0.35166,0.3307,-0.45175,0.53922,-0.13629,-0.09021,-0.89165,-0.52273,0.02198,0.10481,0.78564,-0.60375,0.00432,0.00481,0.00596,0.00727
04.06.2019,150.665,1.119,1.11266,1.11728,-0.16041,-0.21635,-0.23611,0.11192,0.72383,-0.21441,-1,0.00169,0.60869,0.8259,0.22081,0.64489,0.76128,0.39028,0.38827,0.15904,0.17017,0.20724,0.00587,-0.3278,0.31336,0.00587,-0.3278,0.31336,0.35286,0.08197,0.46242,-0.82939,-0.80149,-0.96066,0.30614,0.05253,0.2257,0.01564,0.12135,0.30184,-0.20397,-0.56888,-0.1422,0.39721,0.35201,-0.7712,0.12919,0.03373,0.07111,-0.4,0.14286,0.14286,-0.2,-0.6,0.56355,0.41719,0.6172,0.42219,-0.35825,0.6709,-0.70039,0.05692,0.27796,0.34697,-0.87338,-0.53705,0.18001,0.24953,0.71123,-0.57752,0.00447,0.00482,0.00594,0.00726
05.06.2019,7.251,1.12774,1.11662,1.12628,-0.59857,-0.72176,-0.87538,-0.63836,0.40331,-0.92622,-0.38454,-0.48324,-0.22436,1,1,1,1,1,1,0.71068,0.74283,0.84754,0.70906,0.22801,1,0.70906,0.22801,1,1,1,1,1,-0.46738,-0.84245,0.84515,0.22922,0.28232,1,1,1,1,0.79734,0.67163,1,0.74271,-0.27588,0.35392,0.2612,0.25081,-0.25,0.14286,0.14286,-0.2,-0.4,0.61193,0.34795,0.38275,0.84425,-0.0938,1,-0.93103,-1,1,1,-0.8224,-0.08012,0.94984,1,0.60516,-0.46548,0.00542,0.00508,0.00597,0.00728
06.06.2019,-57.695,1.12728,1.12264,1.12671,-0.43045,-0.46295,-0.72058,-0.61851,0.3913,-0.07582,0.04587,-0.38089,-0.22385,-0.22292,0.26745,-0.06534,0.43163,0.79645,0.9491,0.60797,0.62221,0.77109,0.68903,0.20228,0.37294,0.68903,0.20228,0.37294,0.93529,1,1,0.8165,0.53937,-0.6506,0.8317,1,0.3904,0.68599,0.85989,0.9654,0.83101,0.62775,0.62541,0.96166,1,0.16022,0.41258,0.54508,0.41535,-0.5,0.14286,0.14286,0,0,0.64799,0.30754,0.2687,0.86293,0.52351,-0.12653,-0.96632,-1,1,0.90772,-0.7126,0.36678,1,0.90751,0.53703,-0.20222,0.00531,0.00507,0.00593,0.00727
07.06.2019,49.997,1.13068,1.12198,1.12327,-0.87049,-0.82634,-0.96783,-1,0.1901,0.05671,-0.62421,-0.31775,-0.54429,-0.81424,-0.32375,-0.43061,-0.4045,0.10996,0.50304,0.98399,0.95059,1,1,0.44346,0.36895,1,0.44346,0.36895,0.36703,0.88599,0.83221,-0.84898,0.92763,-0.55907,-0.04345,0.91325,0.43151,1,1,1,1,1,0.9452,0.18352,0.97754,0.29385,-0.06083,0.37394,0.41408,-0.42857,0.42857,0.42857,0.33333,0.2,0.66986,0.26914,0.27012,-0.74442,1,-0.63363,-0.44176,-0.55394,0.63756,0.41105,-0.63828,0.45423,1,1,0.47314,-0.06062,0.00579,0.00523,0.00596,0.00727
10.06.2019,50.486,1.1309,1.12003,1.12627,-1,-1,-1,-1,-0.12287,0.02099,-0.57223,-0.41322,-1,-0.76705,0.04141,-0.37892,0.01987,0.1487,0.64031,1,1,1,1,0.74491,0.50374,1,0.74491,0.50374,-0.16808,1,0.668,-0.85433,0.12506,-0.38671,-1,0.48983,0.56539,1,1,1,0.53074,1,0.95566,0.16675,0.74906,0.49753,-0.54612,0.06445,0.5584,-0.71429,0.42857,0.42857,0.33333,0.2,0.68034,0.23258,0.30288,0.1945,1,0.21041,-0.67122,-0.82503,0.92801,0.59648,-0.50339,0.58198,1,1,0.40741,0.16509,0.00652,0.00538,0.006,0.00729
11.06.2019,46.358,1.13479,1.12513,1.12932,-1,-1,-1,-1,-0.26069,-0.00626,-0.65376,-0.41084,-1,0.11597,-0.17523,0.10645,0.27697,0.19352,0.7606,1,1,1,1,0.87348,0.57541,1,0.87348,0.57541,0.04394,0.97208,0.79184,0.01435,-0.32109,-0.00598,-0.4401,0.39637,0.88612,1,1,1,1,1,1,0.76373,0.53992,0.8221,-0.08162,0.0639,0.89794,-1,0.42857,0.42857,0.33333,0,0.6834,0.13965,0.4092,-0.11491,1,0.21588,-0.60359,-1,1,0.74011,-0.22037,0.77186,1,1,0.32671,0.54475,0.00696,0.00556,0.00604,0.00731
12.06.2019,31.329,1.13318,1.12907,1.13211,-0.83426,-0.7953,-0.7788,-0.85575,-0.18048,0.12695,-0.4593,-0.27252,-0.71057,0.48159,-0.90926,0.2846,0.27894,0.37114,0.90867,0.88699,0.87309,0.86764,0.89636,0.77799,0.44507,0.89636,0.77799,0.44507,0.57258,0.40262,1,-0.45573,-0.28441,0.29885,0.19602,0.1735,1,0.49615,0.69466,0.84096,-0.14341,0.06608,0.99115,0.56545,0.55659,1,0.34233,-0.1976,1,-0.71429,0.14286,-0.14286,0.11111,-0.2,0.67648,0.04493,0.55002,0.55968,1,0.18095,-0.80043,-1,1,0.83827,0.06546,0.76723,0.92886,0.7847,0.24586,0.83146,0.00656,0.00549,0.00602,0.00727
13.06.2019,-74.438,1.13407,1.13013,1.13399,-0.68007,-0.57217,-0.55902,-0.70656,0.06589,0.29098,-0.24184,-0.13128,-0.37691,-0.26571,-0.01073,0.45382,0.20641,0.44261,0.9545,0.76934,0.72867,0.72429,0.78254,0.58822,0.28401,0.78254,0.58822,0.28401,0.47182,0.52453,1,-0.92991,-0.1426,1,-0.05346,-0.40242,1,0.13966,0.43275,0.68096,-1,-0.11743,0.78283,-0.06193,0.6261,1,-0.1041,-0.36463,1,-0.71429,-0.14286,-0.42857,-0.11111,-0.2,0.65223,0.03242,0.6569,1,1,0.06181,-0.98128,-1,1,0.85223,0.43461,0.56788,0.84971,0.57206,0.22159,1,0.00618,0.00543,0.006,0.00726
14.06.2019,-18.625,1.13435,1.12826,1.12953,-0.72644,-0.61496,-0.54968,-0.6988,0.02806,0.29963,-0.22975,-0.12485,-0.32475,-0.90265,-0.29338,-0.42046,-0.41173,-0.15711,0.45764,0.78343,0.74115,0.71728,0.77643,0.60468,0.27521,0.77643,0.60468,0.27521,-0.16547,0.45785,0.89134,-0.89081,-0.67714,0.65784,-0.49491,-1,0.83355,0.14321,0.41662,0.70038,-1,-0.42004,0.90176,0.06501,0.22708,0.85917,-0.44776,-0.63515,0.90756,-0.71429,-0.14286,-0.42857,-0.33333,-0.2,0.61804,0.05855,0.6374,-0.62812,1,-0.76382,-0.48287,-0.59408,0.62599,0.2373,0.72692,0.09977,0.84897,0.60861,0.14421,1,0.00617,0.00545,0.00599,0.00726
17.06.2019,-119.991,1.12969,1.12684,1.12842,-0.62139,-0.49127,-0.38258,-0.50665,-0.13432,0.38327,-0.06367,-0.00179,-0.08149,-0.54338,-0.65621,-0.42374,-0.41818,-0.33707,0.25728,0.66078,0.60745,0.56555,0.61941,0.54253,0.13571,0.61941,0.54253,0.13571,-0.51174,0.08104,0.73897,-0.49863,-0.80392,-0.10008,-0.03607,-0.60441,0.45515,-0.17385,0.14992,0.51209,-0.78554,-1,0.78485,0.532,0.03027,0.44904,0.03864,-0.6124,0.58153,-0.71429,-0.14286,-0.33333,-0.33333,-0.2,0.58842,0.07422,0.67787,-0.02597,1,-0.32777,-0.35845,-0.408,0.51963,0.03984,0.86427,-0.47337,0.64906,0.46165,0.08384,1,0.00575,0.00537,0.00596,0.00724
18.06.2019,41.521,1.12893,1.12024,1.12129,-0.95308,-0.83678,-0.68014,-0.69745,-0.43235,0.11494,-0.2488,-0.19513,-0.4718,-1,-1,-1,-0.79615,-0.9055,-0.36916,0.86794,0.82323,0.76671,0.77532,0.67339,0.39082,0.77532,0.67339,0.39082,-1,-0.76877,0.18831,0.417,0.07566,-0.54046,0.7035,0.17162,0.24364,0.23755,0.43714,0.75909,0.09611,-0.92579,0.97368,0.85076,0.7026,0.01978,0.73038,0.02084,0.34816,-0.42857,-0.42857,-0.33333,-0.55556,-0.4,0.56817,0.07793,1,-0.81329,0.97535,-1,0.44662,0.95277,-0.04531,-0.70665,0.87834,-0.76553,0.9196,0.64456,-0.00579,0.96063,0.00617,0.0055,0.00594,0.00724
19.06.2019,-62.803,1.12471,1.12108,1.12375,-0.79694,-0.7424,-0.57629,-0.53571,-0.28771,0.25832,-0.26885,-0.0861,-0.40027,0.56658,-0.0274,-0.64448,-0.19847,-0.49182,-0.1645,0.74335,0.72022,0.65787,0.64385,0.53954,0.23235,0.64385,0.53954,0.23235,-0.46287,-0.79166,-0.2189,-0.09514,0.52778,-0.51663,0.41016,0.41481,0.1807,-0.06288,0.20224,0.58818,-0.2529,-0.85762,0.22484,0.69995,0.83234,0.02413,0.52732,0.10207,0.09464,-0.14286,-0.6,0,-0.42857,-0.2,0.55691,0.0772,1,0.48451,0.88404,0.18791,0.1677,0.72346,0.14752,-0.38981,0.87768,-0.74487,0.81267,0.438,-0.14522,0.91388,0.0058,0.00544,0.00592,0.00723
20.06.2019,164.216,1.12378,1.11813,1.12004,-0.81185,-0.79399,-0.64897,-0.52677,-0.2604,0.36795,-0.03269,-0.06677,-0.58244,-0.37217,-0.54733,-0.39953,-0.33397,-0.59841,-0.43343,0.74556,0.7369,0.68379,0.63633,0.52461,0.15503,0.63633,0.52461,0.15503,-0.66126,-1,-0.46637,-0.59773,0.58795,-0.20037,-0.06598,0.36702,0.21037,-0.03088,0.20208,0.59465,0.14787,-0.60429,0.23353,0.43538,0.83421,0.31033,-0.00754,0.05348,0.02515,-0.14286,-0.6,0,-0.14286,-0.2,0.55219,0.0762,0.76001,-0.35464,0.75974,-0.57779,0.58881,0.89176,-0.13746,-0.69686,0.87812,-0.54429,0.81534,0.44729,-0.26311,0.86311,0.00578,0.00546,0.00591,0.00722
21.06.2019,23.401,1.12983,1.11972,1.12979,-0.99463,-1,-0.96129,-0.79457,-0.79993,-0.0295,-0.35739,-0.28498,-0.90285,1,1,1,0.60478,0.44034,0.34489,0.92031,0.92486,0.91092,0.85047,0.84681,0.51594,0.85047,0.84681,0.51594,0.64194,0.10664,0.34905,-0.49994,-0.1945,-0.10826,-0.50118,0.2219,0.19661,0.48591,0.59373,0.90976,0.26888,-0.20963,0.30505,0.48247,0.53057,0.33321,-0.20617,0.122,-0.03142,-0.14286,-0.2,0.66667,0.14286,-0.5,0.55046,0.0758,0.58706,1,0.66102,1,-0.51198,-0.01171,0.62823,0.39722,0.88337,-0.47708,1,0.71924,-0.51284,0.78707,0.0064,0.00561,0.00594,0.00724
24.06.2019,108.627,1.13174,1.12705,1.13117,-0.6441,-0.71444,-0.83889,-0.69414,-0.61576,-0.13604,-0.22651,-0.3465,-0.70562,-0.37511,0.05228,-0.25434,0.48145,0.54861,0.42519,0.75038,0.77946,0.82695,0.77275,0.73713,0.54774,0.77275,0.73713,0.54774,0.54819,0.28145,0.21237,1,0.25596,-0.00044,1,0.5598,0.13954,0.23292,0.43709,0.82571,0.32335,-0.10311,-0.24077,1,0.68464,0.35929,0.20651,0.37407,-0.12246,-0.14286,-1,-0.33333,-0.42857,-1,0.54952,0.07576,0.56614,0.75601,0.70083,0.00753,-0.67169,-0.13833,0.72373,0.50131,1,-0.4488,0.98192,0.58794,-0.74436,0.78473,0.00616,0.00551,0.0059,0.00723
25.06.2019,21.025,1.13894,1.12831,1.13762,-0.70798,-0.73092,-0.93142,-0.86452,-0.71686,-0.06643,-0.44869,-0.56581,-0.90373,0.47309,0.93321,0.16443,0.51633,0.81811,0.83671,0.84614,0.85724,0.92634,0.90286,0.84997,0.56239,0.90286,0.84997,0.56239,1,1,0.38397,1,1,0.35921,1,1,0.07116,0.56023,0.69748,1,0.66241,-0.12907,-0.27173,1,1,0.52095,0.49724,0.20196,-0.20213,-0.42857,-0.6,0,0.14286,-0.75,0.53507,0.10526,0.44321,0.71205,0.87497,0.60263,-0.92933,-0.72606,1,1,1,-0.3976,1,0.75787,-0.95483,0.94439,0.0066,0.00566,0.00594,0.00724
26.06.2019,-41.494,1.14122,1.13732,1.13886,-0.44679,-0.36516,-0.65591,-0.71119,-0.44187,0.31736,-0.28371,-0.47129,-0.60916,-0.93826,-0.2499,-0.24596,0.31206,0.687,0.92463,0.68416,0.65644,0.76374,0.78621,0.68359,0.30854,0.78621,0.68359,0.30854,0.42299,0.90624,0.25726,0.51428,1,1,0.60267,1,0.27489,0.19212,0.4474,0.84722,-0.3536,-0.14376,-0.26847,0.89638,1,0.83085,0.37747,0.27255,-0.12775,-0.71429,-0.2,0,0.33333,-0.25,0.47975,0.19419,0.42374,-0.2477,1,-0.00998,-0.81415,-0.83829,1,0.90619,1,-0.21072,0.91305,0.58212,-1,1,0.00621,0.0056,0.0059,0.00722
27.06.2019,5.637,1.13987,1.13441,1.13642,-0.50122,-0.32161,-0.50943,-0.66349,-0.41611,0.23513,-0.28188,-0.39481,-0.40498,-0.57836,-0.04492,-0.47499,-0.25803,0.09332,0.71739,0.68304,0.61725,0.6867,0.74845,0.651,0.33839,0.74845,0.651,0.33839,0.16905,0.99964,-0.01477,-0.68508,0.26795,1,-1,0.25872,0.20685,0.12069,0.38348,0.81168,-0.14514,-0.20547,-0.19544,0.35543,0.83227,0.93862,-0.50861,0.1299,-0.12222,-0.42857,-0.2,0.66667,0.33333,0,0.3938,0.27951,0.44281,-0.30319,1,-0.44104,-0.55265,-0.61722,0.79071,0.4464,1,-0.11519,0.90636,0.52545,-1,1,0.00611,0.00557,0.00588,0.00721
28.06.2019,33.573,1.13914,1.13475,1.13675,-0.4683,-0.26539,-0.3087,-0.55184,-0.35113,0.23251,-0.04403,-0.29973,-0.09894,-0.75426,-0.91263,0.28601,-0.17602,-0.01697,0.70693,0.61977,0.54156,0.55636,0.65739,0.57167,0.31341,0.65739,0.57167,0.31341,-0.24987,0.34276,0.26797,-0.85358,-0.58085,1,-1,-0.35495,0.61062,-0.04579,0.23805,0.70449,-0.71208,-0.72527,-0.35471,0.09703,0.44443,1,-0.77668,0.0213,0.00301,-0.42857,0.6,1,0.66667,0.5,0.31404,0.36276,0.41159,-0.1217,1,-0.11649,-0.58971,-0.64717,0.77719,0.33087,0.85286,0.12383,0.8667,0.37543,-1,0.9325,0.00586,0.00552,0.00585,0.0072
01.07.2019,-113.1,1.13929,1.13565,1.1387,-0.24432,-0.14589,-0.06777,-0.39282,-1,0.43242,0.11616,-0.17677,0.23911,-0.23737,-0.10517,0.14055,0.12343,0.03861,0.82187,0.45331,0.41408,0.37865,0.52116,1,0.11984,0.52116,1,0.11984,-0.21088,0.37028,0.44132,-0.99957,-0.9245,1,-0.81479,-0.82472,1,-0.23683,0.06053,0.56641,-0.50877,-0.74549,-0.29658,-1,-0.13967,1,-1,-0.58146,0.26215,-0.42857,-0.2,0,0.66667,0,0.25703,0.44554,0.37787,0.67183,1,0.07326,-0.80831,-0.82382,0.87643,0.40731,0.5392,0.50893,0.80094,0.19577,-0.96474,0.78581,0.00554,0.00545,0.00581,0.00717
